URL	PDF	Title	Subtitle	Date	Authorname	Role	Gender	CentralBank	Country	text	text_original	Filename	Language	Source
https://www.mnb.hu/en/pressroom/publications-of-the-governor/2020/a-common-future-for-three-continents		A common future for three continents?		2020-06-19	Gyrgy Matolcsy	Governor	Male	Central Bank of Hungary	HUN	A COMMON FUTURE FOR THREE CONTINENTS? Kicmelt temak John Plender might be right in ruling out the Japanification for America and the EU /Ft, 23/24 May 2020/. Indeed, due to a couple of reasons - to combat the effects of the Covid-19 pandemic, to save the social structures in America and Europe, to maintain the fragile balance between the Northern and Southern members of the Eurozone governments and central banks will use fiscal and monetaiy pumps heavily. It will result in higher inflation rates and much higher public debts. Finally, central banks will be forced to raise interest rates and governments will return to austerity policies. It will be unbearable politically, so the next step might be a one-tier banking system, the abolition of former public debts and a brand-new financial system based on digital central bank money, gold and electricity. It might mean a new Bretton Woods Agreement or/and a new Plaza Agreement. It might work without huge public debts and risks of runaway inflation The same future for Japan, the US and Europe as well? Governor Matolcsy, MNB, the Central Bank of Hungary Re Fears of Japanification spreading are misplaced		hun_a-common-future-for-three-continents	English	CB websites
https://www.mnb.hu/en/pressroom/publications-of-the-governor/2021/a-lifetime-opportunity-to-buy-bargains		A lifetime opportunity to buy bargains		2021-05-05	Gyrgy Matolcsy	Governor	Male	Central Bank of Hungary	HUN	A LIFETIME OPPORTUNITY TO BUY BARGAINS Kicmelt temak John Rogers, one of the most successful asset managers, an African American, suggests being a little bit contrarian, being a kind of a fish out of water in order to win /FT, 5 April 2021/ Indeed, we all need a realty rich environment to leam how to think independently and to believe in rigorous inquiry and debate. It is especially true of the new investors of our emerging economies in Central Europe where the present crisis offers a once-in-a-lifetime business opportunity for all contrarians. New start-ups, fest growing SMEs, internet-based new services, new technologies, even newly listed SE companies deserve our time and money. To be a contrarian or not to be at all, this is the question Governor Matolcsy, MNB, the Central Bank of Hungary Re Taking a contrarian view to beat markets and prejudice		hun_a-lifetime-opportunity-to-buy-bargains	English	CB websites
https://www.mnb.hu/en/pressroom/publications-of-the-governor/2020/a-new-cycle-has-just-begun		A new cycle has just begun		2020-10-07	Gyrgy Matolcsy	Governor	Male	Central Bank of Hungary	HUN	A NEW CYCLE HAS JUST BEGUN Kicmelt temak Indeed, ministers and health officials are far more important for the economy now, than central bankers. /Chris Giles, FT, 2 October/ In the 2010s, the banking sector was the key player in the global economy. However, lack of proper financial regulation led to the global financial crisis in 2007/2009. Of course, central bankers solved the crisis, because it was a full-fledged financial crisis. This time it is different, the present crisis is a mixture of a pandemic, fear and all sorts of challenges to sustainability. To solve it, we need the right policies of realty efficient, creative and able governments. Governor Matolcsy, MNB, the Central Bank of Hungary Re Central bankers have been relegated to second division of policymakers		hun_a-new-cycle-has-just-begun	English	CB websites
https://www.mnb.hu/en/pressroom/publications-of-the-governor/2021/a-new-deal-for-all-of-us		A new deal for all of us		2021-05-14	Gyrgy Matolcsy	Governor	Male	Central Bank of Hungary	HUN	ANEW DEAL FOR ALL OF US Kicmelt temak All of us, young, middle-aged and elders, definitely need a new deal Actually, we need tailor-made new deals to fix the present and especially the looming housing, health, job and other crises. /FT, Editorial, 26 April 2021/ This is due to the very nature of todays sea-changes in all high-income societies and also in emerging economies. While we have the same challenges - health issues, security, affordability of housing, climate change, jobs, access to outstanding education and flexibility to change homes and professions - for all generations, where the solutions differ for the different age groups. No one can solve one of them without solving the others: they are intertwined. Elderly people need much better, sustainable, green housing with plenty of smart health-care facilities. Middle-aged active generations need much more new homes in order to follow job opportunities and changes in the size of the family. Young generations need bubbly city life and brilliant universities to attend, so they should have access to a plenty of affordable rents. New and green housing programs should embrace all kinds of tailor-made new deals in order to build many new sustainable homes and to renovate old ones. These new deals can merge housing, health-care, job creation, education and the fight against climate change. Governor Matolcsy, MNB, the Central bank of Hungary Re A new deal for the young: how to fix the housing crisis		hun_a-new-deal-for-all-of-us	English	CB websites
https://www.mnb.hu/en/pressroom/publications-of-the-governor/2020/a-new-global-landscape		A new global landscape		2020-10-16	Gyrgy Matolcsy	Governor	Male	Central Bank of Hungary	HUN	A NEW GLOBAL LANDSCAPE Kicmelt temak On the one hand the source of political risk and instability is indeed shifting between developed and emerging markets /Gillian Tett, FT, 2 October 2020/, but on the other hand we witness the emergence of two new groups of countries. The first one tends to be a northern economy, with able governments, enlightened population and strong institutions. The second one tends to be a southern economy, with weak governments, divided population and decentralized institutions. There are exceptions to the rule, especially when a northern developed countiy does not enjoy the benefits of an able government. This is a new geography for investors where the effectiveness of governments and central banks determine the results of handling both the pandemic and the future reconstruction of the economy. Governor Matolcsy, MNB, the Central Bank of Hungary Re Investors grapple with a bizarre US election cycle		hun_a-new-global-landscape	English	CB websites
https://www.mnb.hu/en/pressroom/publications-of-the-governor/2020/a-new-power-law		A new power law		2020-11-18	Gyrgy Matolcsy	Governor	Male	Central Bank of Hungary	HUN	A NEW POWER LAW Kicmelt temak All sincere and sober voices are more than welcomed with regard to the US. initiated America-China tensions - John Plender did his best by sending out the right noises. /Market Insights, FT, 3 Novenber 2020/ He is right that the Chinese government bond market, the second largest in the world, offers positive real interest income after allowing for inflation It means that developed countries pension funds can benefit from real incomes and they are able to pay retirement obligations. This is also true for all western institutional investors as well By now it is clear, that who decides to hurt China also hurts itself Indeed, by bashing Beijing the U.S. suffered more than China. That is the new power law in our global hut. Governor Matolcsy, MNB, the Central Bank of Hungary Re Chinese economy outstrips US despite Beijing bashing		hun_a-new-power-law	English	CB websites
https://www.mnb.hu/en/pressroom/publications-of-the-governor/2021/a-rerun-of-bretton-woods-might-be-coming		A rerun of Bretton Woods might be coming		2021-06-23	Gyrgy Matolcsy	Governor	Male	Central Bank of Hungary	HUN	A RERUN OF BRETTON WOODS MIGHT BE COMING Kicmelt temak The fight between cryptocurrcncics and central banks has just begun /Katie Martin, FT, 22 May/23 May 2021/ In 1944/1945 a new global financial system was bom and served well the world economy over a 26/27-y period. In 1971 it was abolished by the US President. In the aftermath of Nixons decision currency wars and financial warfare replaced stability in international money markets. In 1996, after 25 years, the internet stepped in and a long period of transition started in the financial world. Around 2000 the euro entered the scene as a game-changer. The global financial crisis in 2008 and the euro zone crisis in 2010/12 reignited financial instabilities. Ciyptocurrencies started to rise as safe-heavens based on new internet-based technologies. Fintech sectors, ciyptocurrencies, the America-China standoff and the Covid-19 pandemic are intertwined with each other. By now, all players ciy for a new global financial order. After 25/26 years it might be coming soon. Governor Matolcsy, MNB, the Central Bank of Hungary Re Cryptocurrency holders take on central banks at their peril		hun_a-rerun-of-bretton-woods-might-be-coming	English	CB websites
https://www.mnb.hu/en/pressroom/publications-of-the-governor/2020/a-second-chance-for-europe		A second chance for Europe		2020-09-02	Gyrgy Matolcsy	Governor	Male	Central Bank of Hungary	HUN	A SECOND CHANCE FOR EUROPE Kicmelt temak Martin Sandbu warns the EU not to repeat the mistakes of the 201 Os in policy-making, when European leaders shifted from stimulus to tightening / FT, 12 August 2020/. However, this time it is not enough for the EU to suspend the fiscal rules to avoid repeating the mistakes, made a decade ago, because we missed exactly a decade to free and soke the real European challenges. The crisis gives us a chance to free the crisis of demography, migration, the euro, global competitiveness, long-term sustainability across the board, healthcare systems, political stalemates within the EU, wealth creation and job creation Governor Matolcsy, MNB, the Central Bank of Hungary Re  Europe risks another false dawn after coronavirus		hun_a-second-chance-for-europe	English	CB websites
https://www.mnb.hu/en/pressroom/publications-of-the-governor/2020/a-wartime-targeted-stimulus-programme-is-needed		A wartime targeted stimulus programme is needed		2020-04-03	Gyrgy Matolcsy	Governor	Male	Central Bank of Hungary	HUN	A WARTIME TARGETED STIMULUS PROGRAMME IS NEEDED Kicmelt temak Rana Foroohar is absolutely right that we should not mistake all the money currently offered by governments and central banks for a cure / FT, 16 March 2020/. Indeed, we need a wartime stimulus programme that compensates for the loss of private-sector spending. She is also right that we need a major public health spending programme. Yes, we badly need targeted means to boost demand and restore trust in our economies. Targeting public health spending and reforming the entire health-care system is definitely right, in more than one way. The coronavirus has singled out elderly people. They need better protection against present and future attacks Also, our societies are greying fast, and we need better means to fight against the losses coming with ageing. Re How the virus became a credit run Governor Matolcsy, MNB, the Central Bank of Hungary		hun_a-wartime-targeted-stimulus-programme-is-needed	English	CB websites
https://www.mnb.hu/en/pressroom/publications-of-the-governor/2021/all-is-well-that-ends-well		All is well that ends well		2021-06-30	Gyrgy Matolcsy	Governor	Male	Central Bank of Hungary	HUN	ALL IS WELL THAT ENDS WELL Kicmelt temak Of course histoiy will judge how nations fared over the full course of the pandemic /Ruchir Shanna, FT, 24 May 2021/. However, all the successes and failures of the fight against the pandemic will remain with us and all countries have lessons to learn from the pandemic. The single most important lesson to be learnt from this pandemic is that self correction, changing courses fest, evaluating mistakes and avoiding complacency proved to be instrumental to the final success. These virtues, or the lack thereof were the main sources of both temporaiy wins and also momentary defeats. At the end of the day, all nations will win this war against the pandemic, fear and economic crisis. The time needed to win and the overall losses will determine the final ranking of the winners. This will be a useful tool for forecasting the rise and fell of nations. Governor Matolcsy, MNB, the Central Bank of Hungary Re The short shelflife of pandemic national success stories		hun_all-is-well-that-ends-well	English	CB websites
https://www.mnb.hu/en/pressroom/publications-of-the-governor/2019/another-kind-of-awkward-truth		Another kind of awkward truth		2019-10-04	Gyrgy Matolcsy	Governor	Male	Central Bank of Hungary	HUN	ANOTHER KIND OF AWKWARD TRUTH... Kicmclt temak In a veiy smart but biased - against the Germans - article /Philp Stephens, FT, 13 September 2019/ we spot Germany as the biggest beneficiaiy of European integration In the lack of European integration, we night find ourselves in German Europe, not as a present partner of a European Germany. It is urban legend, shared by even the Germans. I had the chance to listen to two German Chancellors repeating this nonsense. After WW 2, the Americans restructured Germany: there is only the European way for Germany in close alliance with the U.S. It is mandatoiy, not for choice. That is the reason why not only Germany, but also all other euro countries are required to boost consumption via much lower income taxes. Anyway, the original sin was not an untold truth, but the birth of a Western rival currency against the U.S. dollar. Re Germany, the euro and the awkward truth Governor Matolcsy, MNB, the Central Bank of Hungary		hun_another-kind-of-awkward-truth	English	CB websites
https://www.mnb.hu/en/pressroom/publications-of-the-governor/2020/at-the-end-or-the-tailing-end-of-it		At the end or the tailing end of it		2020-03-20	Gyrgy Matolcsy	Governor	Male	Central Bank of Hungary	HUN	AT THE END OR THE TAILING END OF IT Kicmelt temak We realty witness the ending of a long period of declining inflation, declining interest rates, and growing GDP, the perfect trifecta for all assets to do well /Margaret Franklin, FT, Monday 2 March 2020/. Indeed, it means that people are living for longer, with lower-for-longer returns and nobody practicing right now has any playbook for this. We might gain some insights from the 1940s and 1970s for the coming decade if we trust the hints of the cycles of histoiy. The gist of all these hints might be veiy simple: these years will be completely different from the previous decades. No outdated playbooks, please. RE: CFA chief on failing the worlds hardest exams Governor Matolcsy, MNB, the Central Bank of Hungary		hun_at-the-end-or-the-tailing-end-of-it	English	CB websites
https://www.mnb.hu/en/pressroom/publications-of-the-governor/2019/beware-the-greeks-bearing-gifts		Beware the Greeks bearing gifts		2019-12-06	Gyrgy Matolcsy	Governor	Male	Central Bank of Hungary	HUN	BEWARE THE GREEKS BEARING GIFTS Kicmelt temak The German proposal for an EU-wide insurance /Wolfgang Munchau, FT, 11 November 2019/ is indeed deceptive. In exchange for that they might request to get rid of all the tools that all others built to survive the harmful side-effects of the foiled economic policies of the EU in the last two decades. Some members used taxation to counter-balance the lack of independent monetaiy policies, others let their banks to load up with their home countrys government bonds without any risk weights, some others completely scrapped the criteria of the Maastricht Treaty. Without all these tools/tricks they could not survive the loss of their independent monetaiy policy, the austerity policies of the EU and the lack of a coordinated EU- wide fiscal and monetaiy policy. Both, the EU and the euro are half-baked institutions, you cannot improve them without fully-fledged reforms. Re Why the EU should be wary of Scholzs proposals Governor Matolcsy, MNB, the Central Bank of Hungary		hun_beware-the-greeks-bearing-gifts	English	CB websites
https://www.mnb.hu/en/pressroom/publications-of-the-governor/2021/beyond-gdp-there-is-life		Beyond GDP there is life		2021-02-12	Gyrgy Matolcsy	Governor	Male	Central Bank of Hungary	HUN	BEYOND GDP THERE IS LIFE Kicmelt temak It is certainty true that GDP-based measures are useful, clearly defined on one hand and unreliable, narrow-minded on the other hand. /James Sweeney, FT, 13 Januaiy 2021/ Nominal GDP is real GDP plus inflation, where both parts have a missing element. Nominal GDP fails to incorporate the real value of knowledge, at- home production, at-home services, free goods taken via the internet, all sorts of value-creation in family life from emotional intelligence to social behaviour. Inflation is also dubious due to the sweeping mega-trends behind economic and social changes. Digitalisation means that all the former knowledge of humankind becomes available for several billion people on earth - a huge value for free. It also means that all kinds of targeted knowledge are available for education, hardly calculable in terms of a lifetime income. GDP foils to measure the new fusion economy, where data is the most important resource for production When consumption becomes the most valuable foctor of production, all the others /capital, manpower, fossils and many more traditional foctors/ lose their value. We are still not good at measuring the transition from the old world to the world of fusions, so practically we cant measure inflation Governor Matolcsy, MNB, the Central Bank of Hungary Re Why investors are looking beyond headline GDP data		hun_beyond-gdp-there-is-life	English	CB websites
https://www.mnb.hu/en/pressroom/publications-of-the-governor/2019/both-sides-of-the-same-coin		Both sides of the same coin		2019-11-20	Gyrgy Matolcsy	Governor	Male	Central Bank of Hungary	HUN	BOTH SIDES OF THE SAME COIN Kicmelt temak Mr Draghi was right a couple of weeks ago that fiscal policy should become the main instrument to stimulate demand /Martin Sandbu, FT, 18 September 2019/. He was also right to urge an explicit euro-level stance in 2014. His parting gift was aimed to use monetaiy policy on the other side of the same coin However, it is blatant that both sides of the coin are hostages of former political decisions. Fiscal policies are in the cage of the outgrown Stability and Growth Pact and the monetaiy policy of the ECB is in the cave of the outdated Maastricht Treaty. Both the fiscal policies of the eurozone countries and the monetaiy policies of the ECB should be rid of their chains. Re Eurozone wakes up to Draghis demand for fiscal stimulus Governor Matolcsy, MNB, the Central Bank of Hungary		hun_both-sides-of-the-same-coin	English	CB websites
https://www.mnb.hu/en/pressroom/publications-of-the-governor/2021/capital-heavy-business-models-are-back		Capital-heavy business models are back		2021-07-02	Gyrgy Matolcsy	Governor	Male	Central Bank of Hungary	HUN	"CAPITAL-HEAVY BUSINESS MODELS ARE BACK Kicmelt temak Ian Harnett is mostly right telling us that the investment regime of the past two decades should be transformed /FT, 16 June 2021/. Indeed, capital-light businesses relied on globalization and the IT revolution Also, a Militaiy Civil Fusion did not seem imminent for a while. Nevertheless, investing in infrastructure and information is vital for governments and companies. Both are instrumental in winning the coming decades for all governments in the developed world and in the emerging economies. We badly need new fusions of government/central bank programs and new capital-heavy businesses to launch climate-transition technologies or deliver technological advances. Not either/or, both ways should be followed. Governor Matolcsy, MNB, the Central Bank of Hungary Re ""Put look is bright for capital-heavy business models"		hun_capital-heavy-business-models-are-back	English	CB websites
